,Quantity,Unit Price,Discount,Year,Month,Day,DayOfWeek,IsWeekend,Quarter,Sales_Lag_7,Sales_Lag_14,Rolling_Avg_7,Rolling_Avg_14,Customer_Count,Is_Holiday,Temperature_Avg,Weekend_Holiday,Holiday_Rainfall,Season,Rainfall_Category
2545,2,37545,10,2023,10,12,3,0,4,34350.0,106979.4,109298.84285714287,72785.98571428572,29,0,26.925,0,0.0,Winter,None
2546,3,20538,10,2025,2,1,5,1,1,24655.5,,122343.14285714286,128249.41666666667,28,0,25.0,0,0.0,Winter,None
2547,1,14796,0,2025,10,1,2,0,4,,,103914.36666666665,103914.36666666665,18,0,25.0,0,0.0,Winter,None
2548,5,24126,0,2025,4,18,4,0,2,96696.0,,133223.31428571427,100758.83846153846,30,1,11.8,0,0.0,Summer,None
2549,1,18676,0,2024,11,8,4,0,4,140841.6,32883.1,91846.6142857143,71771.19285714286,29,0,26.925,0,0.0,Winter,None
2550,3,76579,10,2025,9,15,0,0,3,147168.3,1139.2,134489.52142857143,116295.33571428573,37,0,24.925,0,0.0,Monsoon,None
2551,1,48500,15,2024,2,11,6,1,1,71299.4,,94223.6357142857,92068.80555555556,17,0,25.0,0,0.0,Winter,None
2552,3,36436,15,2024,1,23,1,0,1,139862.0,,76468.75,88367.62083333333,24,0,21.849998,0,0.0,Winter,None
2553,3,48917,10,2023,11,24,4,0,4,63559.8,121340.8,119893.6357142857,119907.40714285716,45,0,26.925,0,0.0,Winter,None
2554,3,2420,15,2025,8,29,4,0,3,3839.2,,86060.90714285713,88136.19583333335,21,0,21.075,0,0.0,Monsoon,None
2555,3,64543,15,2025,4,14,0,0,2,21994.2,101161.7,151250.99285714285,116275.26785714286,31,0,13.4,0,0.0,Summer,None
2556,1,4793,5,2024,12,6,4,0,4,3420.9,164648.0,100702.6,120799.30714285714,32,0,21.525,0,0.0,Winter,None
2557,4,73765,15,2024,8,30,4,0,3,10814.4,58351.85,133983.34285714285,107613.37857142858,35,0,13.075,0,0.0,Monsoon,None
2558,5,38112,0,2025,7,8,1,0,3,139334.4,147564.8,74708.44285714286,79506.55357142857,30,0,11.8,0,0.0,Monsoon,None
2559,1,67353,10,2025,5,30,4,0,2,114382.4,,92098.62857142858,92103.72,24,0,21.849998,0,0.0,Summer,None
2560,3,38820,0,2023,10,20,4,0,4,157689.6,213670.4,72763.02857142857,94580.91785714286,34,0,11.8,0,0.0,Winter,None
2561,1,60871,15,2024,8,15,3,0,3,71644.5,68905.4,71406.09285714287,96802.64642857142,25,1,26.0,0,0.0,Monsoon,None
2562,3,51519,0,2024,10,19,5,1,4,108164.2,69008.4,121343.44285714286,126872.56071428572,25,0,13.4,0,0.0,Winter,None
2563,5,15267,20,2024,12,2,0,0,4,67362.0,143684.0,70506.95,90901.50357142856,25,0,26.0,0,0.0,Winter,None
2564,4,47990,5,2023,12,21,3,0,4,127828.2,,126011.28571428571,121247.16666666667,21,0,13.075,0,0.0,Winter,None
2565,3,14918,10,2025,4,12,5,1,2,97110.8,,144229.2357142857,126315.19090909092,23,0,23.425,0,0.0,Summer,Light
2566,2,39132,10,2025,4,13,6,1,2,202214.4,,103517.8857142857,123802.35384615386,28,0,25.0,0,0.0,Summer,None
2567,4,39573,5,2024,2,12,0,0,1,92658.25,104764.2,55879.735714285714,98678.70714285715,37,0,21.175,0,0.0,Winter,None
2568,2,29072,0,2025,1,19,6,1,1,116686.6,,75037.25714285715,83328.81538461539,29,0,11.425,0,0.0,Winter,None
2569,4,52378,5,2025,2,15,5,1,1,40274.7,,122540.05714285714,106667.45555555556,22,0,13.075,0,0.0,Winter,None
2570,3,51918,20,2024,4,19,4,0,2,55368.0,,97317.26428571428,103685.2590909091,24,0,21.849998,0,0.0,Summer,None
2571,3,78172,20,2024,7,23,1,0,3,126463.5,161862.0,83309.32142857143,100134.59642857141,37,0,21.075,0,0.0,Monsoon,None
2572,3,68680,0,2025,2,16,6,1,1,17949.6,,124478.8,106872.24444444444,22,0,22.0,0,0.0,Winter,None
2573,2,75516,20,2023,11,29,2,0,4,234302.4,,147072.24285714285,170817.41,20,0,21.525,0,0.0,Winter,None
2574,2,38898,10,2024,7,25,3,0,3,133846.2,,96332.54285714286,122459.4,27,0,11.8,0,0.0,Monsoon,None
2575,2,15336,0,2024,6,27,3,0,2,51004.8,,88625.2,91664.11363636363,21,0,13.4,0,0.0,Monsoon,None
2576,5,61719,20,2025,6,18,2,0,2,96476.4,,148226.82142857142,158452.105,25,0,21.175,0,0.0,Monsoon,None
2577,4,40541,20,2025,9,24,2,0,3,232875.0,30586.0,105070.11428571427,100717.53214285713,31,0,26.0,0,0.0,Monsoon,None
2578,2,9193,20,2024,10,12,5,1,4,16134.8,,76616.79285714286,77693.27916666666,25,1,20.225,1,0.20000000298023224,Winter,Light
2579,1,66153,0,2023,10,24,1,0,4,66693.55,134362.05,84011.54285714286,100180.70357142857,25,1,25.0,0,0.0,Winter,None
2580,4,20415,5,2023,12,8,4,0,4,18730.4,,85948.90714285716,84363.30833333333,23,0,21.849998,0,0.0,Winter,None
2581,4,59972,0,2024,2,21,2,0,1,138432.0,,87521.71428571429,86966.2375,25,0,16.075,0,0.0,Winter,None
2582,1,68857,10,2025,7,29,1,0,3,27280.8,,138897.4357142857,101561.64615384614,28,0,11.8,0,0.0,Monsoon,None
2583,1,32572,0,2024,3,18,0,0,1,151861.5,,69019.55,83862.02692307693,21,0,21.075,0,0.0,Summer,None
2584,2,2713,10,2024,3,15,4,0,1,1017.45,,127687.43571428572,113383.58333333333,23,0,22.0,0,0.0,Summer,None
2585,4,38541,20,2024,7,11,3,0,3,173398.4,,140154.49285714285,120612.10454545454,26,0,26.925,0,0.0,Monsoon,None
2586,4,74374,0,2025,6,11,2,0,2,26366.4,114052.5,114952.77857142857,117676.3857142857,36,0,16.4,0,0.0,Monsoon,None
2587,4,65122,0,2023,11,29,2,0,4,95872.5,,188194.07142857142,125718.97692307692,26,0,23.425,0,0.0,Winter,Light
2588,4,42579,0,2024,4,25,3,0,2,110912.0,,132155.97142857144,122212.10769230769,28,0,21.849998,0,0.0,Summer,None
2589,4,71951,5,2024,2,6,1,0,1,33317.0,187878.0,135287.32857142857,139235.32142857142,31,0,14.65,0,0.0,Winter,None
2590,3,20142,15,2024,1,7,6,1,1,54140.4,,172123.0142857143,143551.13571428572,31,0,21.075,0,0.0,Winter,None
2591,3,64767,10,2025,8,26,1,0,3,47464.0,240267.6,78579.0,61914.58214285714,38,0,21.525,0,0.0,Monsoon,None
2592,3,62731,0,2024,4,7,6,1,2,6722.4,,118023.0,100839.10909090909,24,0,21.849998,0,0.0,Summer,None
2593,1,7482,20,2025,6,21,5,1,2,100755.6,,85303.12857142858,88014.11538461539,25,0,11.8,0,0.0,Monsoon,None
2594,5,47721,5,2025,5,29,3,0,2,6956.8,,116691.40714285713,97918.44642857143,25,0,11.8,0,0.0,Summer,None
2595,2,59338,20,2025,6,18,2,0,2,38989.5,,47531.700000000004,58025.75454545455,24,0,22.0,0,0.0,Monsoon,None
2596,4,60334,0,2025,7,17,3,0,3,85219.2,9478.4,169670.75714285715,138029.34285714285,27,0,16.075,0,0.0,Monsoon,None
2597,5,19970,20,2024,6,19,2,0,2,,,90902.91428571429,90902.91428571429,22,0,22.0,0,0.0,Monsoon,None
2598,3,20911,15,2024,1,19,4,0,1,2469.0,8501.55,114459.93571428572,96305.75357142858,27,0,24.925,0,0.0,Winter,None
2599,3,20274,0,2025,4,10,3,0,2,243113.6,,158373.2142857143,167956.23333333334,24,1,13.075,0,0.0,Summer,None
2600,5,21728,20,2024,2,11,6,1,1,38595.2,,132334.34285714285,130950.4909090909,26,0,16.075,0,0.0,Winter,None
2601,1,41237,15,2024,6,4,1,0,2,12113.1,,101197.45,88930.42692307693,24,0,24.375,0,0.0,Monsoon,None
2602,1,78111,5,2025,7,10,3,0,3,3135.0,54820.8,125160.28571428571,124789.51785714286,25,0,14.65,0,0.0,Monsoon,None
2603,4,21672,20,2024,8,29,3,0,3,76977.0,1898.05,136056.9142857143,110807.02857142857,24,0,14.65,0,0.0,Monsoon,None
2604,1,12702,20,2025,2,9,6,1,1,96844.0,,115166.3642857143,105005.48999999999,18,0,24.925,0,0.0,Winter,None
2605,4,25020,15,2025,1,21,1,0,1,187992.0,,125451.06428571428,117650.09583333333,26,0,26.925,0,0.0,Winter,None
2606,1,65804,10,2024,7,26,4,0,3,147611.85,,81596.74285714285,88784.285,17,0,25.0,0,0.0,Monsoon,None
2607,4,57786,10,2025,2,25,1,0,1,382185.0,155600.5,133633.4,119820.83571428571,28,0,14.65,0,0.0,Winter,None
2608,5,34221,0,2024,5,22,2,0,2,30788.8,70579.2,144362.65714285715,95222.6142857143,26,0,11.8,0,0.0,Summer,None
2609,5,71772,15,2024,4,12,4,0,2,183679.2,149645.0,131795.90714285715,107404.75357142856,27,0,24.925,0,0.0,Summer,None
2610,2,71205,15,2024,9,16,0,0,3,252495.0,,104146.03571428571,99105.52500000001,21,1,21.849998,0,0.0,Monsoon,None
2611,5,23305,0,2023,12,14,3,0,4,103770.0,87015.6,151781.9857142857,124541.21428571429,32,0,16.4,0,0.0,Winter,None
2612,1,74364,15,2025,3,27,3,0,1,114194.0,,65937.23571428572,93856.35416666667,24,0,23.425,0,0.0,Summer,Light
2613,1,65706,0,2025,1,3,4,0,1,144921.6,,98165.52142857143,89574.8,20,0,24.375,0,0.0,Winter,None
2614,5,70724,20,2023,10,11,2,0,4,17156.0,,85494.55714285714,76764.94166666667,24,0,22.0,0,0.0,Winter,None
2615,3,2118,0,2024,5,7,1,0,2,45377.0,59092.2,50850.18571428571,49543.19642857143,23,0,24.375,0,0.0,Summer,None
2616,1,7064,15,2025,6,25,2,0,2,68898.0,64346.35,50947.90714285714,77978.07857142856,27,0,21.075,0,0.0,Monsoon,None
2617,3,15061,20,2023,11,30,3,0,4,103759.2,,89964.29285714286,91688.65625,21,0,26.925,0,0.0,Winter,None
2618,1,55880,15,2024,4,10,2,0,2,58985.5,,45673.942857142865,46410.74444444445,22,0,16.4,0,0.0,Summer,None
2619,5,15887,10,2024,12,29,6,1,4,21370.25,,92654.73571428572,76359.29230769232,24,0,22.0,0,0.0,Winter,None
2620,3,804,15,2024,1,19,4,0,1,10736.0,78099.2,119569.0857142857,140353.51071428572,41,0,14.65,0,0.0,Winter,None
2621,5,3672,5,2025,3,17,0,0,1,140214.3,,100926.49285714285,95883.08333333333,22,0,21.175,0,0.0,Summer,None
2622,2,74827,0,2023,12,26,1,0,4,166764.0,,144627.95714285714,168893.46363636365,20,0,21.525,0,0.0,Winter,None
2623,1,12494,5,2023,11,3,4,0,4,218351.4,,39962.635714285716,63813.715000000004,24,0,11.425,0,0.0,Winter,None
2624,1,31088,0,2025,5,23,4,0,2,80057.25,,78953.30000000002,80265.20769230768,23,0,21.849998,0,0.0,Summer,None
2625,3,34154,5,2024,9,11,2,0,3,141801.6,232669.25,106002.15714285713,107950.02142857143,25,0,13.4,0,0.0,Monsoon,None
2626,4,18567,20,2025,9,30,1,0,3,293572.0,36481.15,101038.43571428572,117933.425,37,0,24.925,0,0.0,Monsoon,None
2627,2,53117,20,2025,8,21,3,0,3,129494.7,,94568.27857142857,94793.495,22,0,21.175,0,0.0,Monsoon,None
2628,1,28153,10,2023,10,16,0,0,4,14263.0,,65617.67142857143,69127.54545454546,22,0,26.0,0,0.0,Winter,None
2629,2,29092,5,2025,7,30,2,0,3,52073.6,15075.2,157022.93571428573,98108.32142857143,31,0,14.65,0,0.0,Monsoon,None
2630,1,62171,0,2023,12,11,0,0,4,60453.9,,82082.85714285714,94854.10454545455,35,0,16.4,0,0.0,Winter,None
2631,5,59706,15,2025,5,28,2,0,2,127163.4,,142221.22857142857,140339.0,15,0,21.075,0,0.0,Summer,None
2632,2,23016,20,2024,9,10,1,0,3,330.3,230140.8,55547.42857142857,93613.84285714287,30,0,24.925,0,0.0,Monsoon,None
2633,4,67815,10,2025,8,21,3,0,3,43457.1,207392.0,150215.0142857143,125901.9,27,0,21.849998,0,0.0,Monsoon,None
2634,4,34660,0,2024,8,1,3,0,3,168714.0,,41377.65714285714,55633.67,22,0,16.4,0,0.0,Monsoon,None
2635,2,51696,0,2025,5,22,3,0,2,81640.8,,93071.60714285714,92989.02777777778,21,0,26.925,0,0.0,Summer,None
2636,2,49075,0,2025,7,15,1,0,3,72180.05,52972.8,124468.71428571429,134854.38214285712,30,0,13.4,0,0.0,Monsoon,None
2637,5,20820,15,2025,7,19,5,1,3,17120.0,,104140.27857142857,73091.60416666667,19,0,26.0,0,0.0,Monsoon,None
2638,2,4157,5,2024,2,14,2,0,1,170018.7,62884.7,112888.09999999999,93850.92142857144,26,0,26.925,0,0.0,Winter,None
2639,1,48758,0,2024,2,14,2,0,1,56876.4,21520.8,128640.17142857143,96877.14285714286,36,0,16.4,0,0.0,Winter,None
2640,5,27084,5,2024,9,29,6,1,3,77549.4,,100371.55,96555.025,21,0,26.925,0,0.0,Monsoon,None
2641,3,24691,20,2024,12,10,1,0,4,43516.0,,86623.16428571429,90976.465,22,0,21.175,0,0.0,Winter,None
2642,4,40534,20,2025,6,27,4,0,2,23716.0,77233.6,85912.97142857141,85524.24285714285,25,0,26.0,0,0.0,Monsoon,None
2643,3,48306,5,2025,6,2,0,0,2,42738.0,53344.3,148849.34285714285,145258.73571428572,31,0,14.65,0,0.0,Monsoon,None
2644,2,68216,0,2025,7,13,6,1,3,125687.85,223760.0,69575.07857142857,111450.13928571428,27,0,13.4,0,0.0,Monsoon,None
2645,5,63842,0,2024,11,25,0,0,4,89520.0,,88297.89285714286,90228.18076923078,26,0,21.075,0,0.0,Winter,None
2646,5,69145,10,2024,11,14,3,0,4,193905.4,18745.2,74258.21428571429,100466.90000000001,26,0,16.4,0,0.0,Winter,None
2647,3,79471,15,2024,9,2,0,0,3,179599.05,149838.75,137004.74285714285,127473.36071428572,22,0,21.525,0,0.0,Monsoon,None
2648,5,79431,15,2025,4,7,0,0,2,314356.0,96330.0,115955.27857142857,134841.67500000002,26,0,23.425,0,0.0,Summer,Light
2649,1,64914,15,2023,10,22,6,1,4,7779.2,,137529.70714285717,125535.67272727271,24,0,16.7,0,0.0,Winter,None
2650,3,55650,0,2023,10,5,3,0,4,56089.8,,93324.91428571429,91433.065,23,0,25.0,0,0.0,Winter,None
2651,4,24723,0,2025,8,23,5,1,3,223924.5,,192937.13571428572,168669.60416666666,26,0,21.525,0,0.0,Monsoon,None
2652,4,43534,20,2024,7,17,2,0,3,15434.3,137193.3,134652.22142857144,147024.59285714285,28,1,21.525,0,0.0,Monsoon,None
2653,3,37510,20,2024,12,11,2,0,4,22466.35,17748.0,113797.12857142858,104268.09642857143,21,0,21.849998,0,0.0,Winter,None
2654,2,66085,0,2024,9,11,2,0,3,20121.0,,103729.29285714286,105293.73571428572,25,0,11.425,0,0.0,Monsoon,None
2655,3,6745,0,2024,4,2,1,0,2,179721.0,,135589.5,153184.11000000002,24,0,13.075,0,0.0,Summer,None
2656,3,21263,20,2024,9,21,5,1,3,193004.4,29775.5,42186.77857142857,79985.70357142857,23,0,16.4,0,0.0,Monsoon,None
2657,4,31267,20,2024,7,3,2,0,3,48430.4,44614.85,80137.8857142857,98540.88571428573,34,0,11.8,0,0.0,Monsoon,None
2658,3,48494,0,2025,6,7,5,1,2,105139.8,8276.0,147593.18571428573,147164.5357142857,25,1,14.65,1,0.0,Monsoon,None
2659,1,28752,5,2025,2,8,5,1,1,75023.4,,55089.68571428572,57581.4,20,0,21.525,0,0.0,Winter,None
2660,5,7587,5,2024,12,15,6,1,4,57474.45,8521.5,52817.42142857142,100644.1892857143,37,0,21.175,0,0.0,Winter,None
2661,3,23691,0,2025,8,6,2,0,3,63353.9,39789.6,86493.50714285715,98137.52857142857,34,0,16.075,0,0.0,Monsoon,None
2662,3,265,5,2025,9,5,4,0,3,10648.8,142240.0,123055.35,124748.32857142856,30,1,13.4,0,0.0,Monsoon,None
2663,3,63282,5,2024,10,18,4,0,4,34130.9,111732.5,140782.60714285716,124808.92142857144,45,0,26.925,0,0.0,Winter,None
2664,1,23808,5,2025,7,20,6,1,3,327955.5,,38124.47857142857,64186.58214285714,26,0,16.7,0,0.0,Monsoon,None
2665,5,29607,5,2024,11,18,0,0,4,46443.6,1641.6,93593.55,108468.86071428572,34,0,11.8,0,0.0,Winter,None
2666,1,57260,5,2024,4,30,1,0,2,38142.9,47480.4,81147.51428571428,66503.0,24,0,24.375,0,0.0,Summer,None
2667,4,73922,15,2024,12,18,2,0,4,59604.0,,102427.37142857144,95329.24285714285,29,0,11.425,0,0.0,Winter,None
2668,2,7949,5,2025,6,17,1,0,2,165790.8,88788.45,120794.67142857144,120452.99642857144,29,0,13.4,0,0.0,Monsoon,None
2669,1,61466,0,2023,10,4,2,0,4,91945.0,,188582.99285714285,160423.17307692306,26,0,21.525,0,0.0,Winter,None
2670,5,49063,5,2024,7,11,3,0,3,10106.5,,124861.79285714286,105832.33333333333,19,0,14.65,0,0.0,Monsoon,None
2671,2,79540,15,2025,1,23,3,0,1,187411.4,257712.0,123025.02142857142,118744.01428571428,23,0,26.925,0,0.0,Winter,None
2672,3,51253,5,2024,2,23,4,0,1,14598.0,158094.0,100423.72142857143,87316.25357142856,29,0,21.525,0,0.0,Winter,None
2673,4,19605,5,2024,6,2,6,1,2,106764.8,,65030.471428571436,109564.01428571428,29,0,23.425,0,0.0,Monsoon,Light
2674,1,24645,0,2025,4,15,1,0,2,,,94330.99166666665,94330.99166666665,20,0,26.0,0,0.0,Summer,None
2675,3,5517,0,2023,10,18,2,0,4,44736.45,,95429.84999999999,121322.14642857143,24,0,11.425,0,0.0,Winter,None
2676,5,31313,10,2023,11,25,5,1,4,96155.2,,102725.87142857144,123777.19285714286,27,0,11.8,0,0.0,Winter,None
2677,2,2017,5,2025,2,19,2,0,1,151860.0,298588.8,80787.48571428572,108926.96785714284,32,0,16.4,0,0.0,Winter,None
2678,2,18855,5,2025,7,9,2,0,3,21528.0,,146271.59285714285,118774.3,23,0,23.425,0,0.0,Monsoon,Light
2679,4,42304,0,2025,4,14,0,0,2,22307.9,,81994.22857142857,68253.75,24,0,25.0,0,0.0,Summer,None
2680,1,17050,10,2025,6,9,0,0,2,276267.6,,74887.77142857143,97062.24444444444,24,0,25.0,0,0.0,Monsoon,None
2681,2,51223,5,2024,3,8,4,0,1,202403.7,,123506.91428571429,114674.13181818184,24,1,13.075,0,0.0,Summer,None
2682,4,69322,15,2025,8,27,2,0,3,70187.4,,160681.99285714285,149370.16875,18,0,23.425,0,0.0,Monsoon,Light
2683,3,23159,0,2025,5,15,3,0,2,210629.25,86385.6,120618.0,123601.16428571429,45,0,26.925,0,0.0,Summer,None
2684,4,62268,20,2025,2,20,3,0,1,71301.0,,94934.08571428571,89917.11666666665,27,0,22.0,0,0.0,Winter,None
2685,3,17544,15,2024,11,19,1,0,4,100057.8,,101650.90714285713,130035.0125,19,0,14.65,0,0.0,Winter,None
2686,2,30247,10,2024,6,27,3,0,2,100686.75,,116900.89285714286,109655.00416666667,24,0,13.075,0,0.0,Monsoon,None
2687,5,25841,20,2025,3,12,2,0,1,79316.8,18079.45,124778.75714285715,132964.31428571427,25,0,13.4,0,0.0,Summer,None
2688,1,50830,20,2025,3,9,6,1,1,195946.05,,72385.12857142856,89872.63181818182,22,0,21.175,0,0.0,Summer,None
2689,2,33310,0,2024,11,7,3,0,4,104294.4,,114209.08571428571,104815.34166666667,27,0,16.7,0,0.0,Winter,None
2690,4,48882,20,2025,2,12,2,0,1,69996.6,,117077.90000000001,141861.53636363635,25,0,21.175,0,0.0,Winter,None
2691,4,18641,0,2025,6,4,2,0,2,52946.4,,99498.65000000001,108030.40384615384,24,0,21.525,0,0.0,Monsoon,None
2692,3,19812,0,2024,3,3,6,1,1,41693.6,,79003.37857142858,86142.11153846154,24,0,21.849998,0,0.0,Summer,None
2693,3,13920,5,2025,8,12,1,0,3,39304.0,,99551.22142857143,103147.66071428571,24,0,21.525,0,0.0,Monsoon,None
2694,2,35679,10,2025,4,5,5,1,2,10346.45,,47659.17142857142,63850.85,24,0,11.425,0,0.0,Summer,None
2695,3,50707,20,2024,7,18,3,0,3,,,106454.71428571429,106454.71428571429,18,0,25.0,0,0.0,Monsoon,None
2696,1,54323,5,2023,10,11,2,0,4,133767.9,,98276.62857142858,89625.59090909091,20,0,21.075,0,0.0,Winter,None
2697,4,47447,0,2025,4,9,2,0,2,122894.0,,123765.37142857142,111351.70000000001,27,0,16.7,0,0.0,Summer,None
2698,4,8289,0,2024,6,2,6,1,2,81193.6,205704.45,93561.20714285714,74991.3642857143,29,0,21.525,0,0.0,Monsoon,None
2699,1,75084,15,2025,7,5,5,1,3,151048.8,260200.0,48165.65,78552.51071428573,35,0,24.375,0,0.0,Monsoon,None
2700,5,63288,10,2025,10,2,3,0,4,167598.75,,117457.27142857143,110406.62692307691,24,1,11.8,0,0.0,Winter,None
2701,3,276,0,2024,10,5,5,1,4,21299.0,,122526.6357142857,108663.78076923077,26,0,26.925,0,0.0,Winter,None
2702,1,68071,10,2025,7,21,0,0,3,54185.6,178709.1,84320.50714285714,91745.65357142859,37,0,21.075,0,0.0,Monsoon,None
2703,1,77473,0,2024,11,20,2,0,4,6343.0,,98459.32142857143,89317.09642857143,26,0,21.075,0,0.0,Winter,None
2704,2,12854,15,2025,6,6,4,0,2,53794.8,96363.0,165107.47142857144,132707.11428571428,27,0,16.075,0,0.0,Monsoon,None
2705,4,69648,15,2025,4,1,1,0,2,89459.1,,108811.67142857144,138801.16785714286,25,0,11.8,0,0.0,Summer,None
2706,3,69750,15,2024,10,17,3,0,4,322014.0,,96007.74285714285,100535.71153846153,24,0,25.0,0,0.0,Winter,None
2707,3,18329,5,2024,8,15,3,0,3,34193.8,,97511.77857142859,87018.69615384616,27,1,22.0,0,0.0,Monsoon,None
2708,3,69777,20,2025,3,5,2,0,1,123892.6,11208.0,139858.0,130982.03571428571,28,0,14.65,0,0.0,Summer,None
2709,3,10522,15,2023,12,24,6,1,4,80761.6,,65922.98571428572,81701.90000000001,25,0,13.4,0,0.0,Winter,None
2710,1,40345,5,2025,5,14,2,0,2,122129.1,18238.45,121660.72142857143,109121.16071428571,31,0,24.375,0,0.0,Summer,None
2711,2,63444,20,2025,8,4,0,0,3,27318.4,275852.0,175706.32857142857,120254.14285714286,27,0,16.075,0,0.0,Monsoon,None
2712,2,14699,20,2025,2,7,4,0,1,87459.2,,89122.02857142859,75678.14,24,0,16.7,0,0.0,Winter,None
2713,3,24431,20,2024,2,3,5,1,1,93500.0,98280.0,109971.97857142857,114844.55714285714,36,0,16.4,0,0.0,Winter,None
2714,3,35710,10,2025,5,31,5,1,2,118029.0,44726.4,141275.22857142857,98914.8,26,0,11.8,0,0.0,Summer,None
2715,5,16003,0,2024,1,1,0,0,1,36016.8,,132296.74285714285,118075.46153846153,21,0,13.075,0,0.0,Winter,None
2716,1,78539,20,2024,3,29,4,0,1,145764.0,,105609.72857142857,107008.38214285715,24,1,11.8,0,0.0,Summer,None
2717,1,62862,15,2024,2,2,4,0,1,74759.3,,100471.22857142858,118775.95,28,0,25.0,0,0.0,Winter,None
2718,5,51737,10,2025,6,16,0,0,2,61892.5,,106411.94285714286,83214.0,24,0,25.0,0,0.0,Monsoon,None
2719,5,18638,5,2025,5,26,0,0,2,34232.9,103464.0,113366.52857142857,105941.70357142857,24,0,11.8,0,0.0,Summer,None
2720,2,56755,0,2024,9,20,4,0,3,18913.55,33261.4,51638.25714285715,69918.625,26,0,16.7,0,0.0,Monsoon,None
2721,1,72239,10,2025,6,5,3,0,2,57324.9,134037.0,115972.68571428572,106532.37857142858,30,0,20.225,0,0.0,Monsoon,Light
2722,4,41881,0,2023,11,8,2,0,4,269914.0,,96865.17142857143,140654.65384615384,24,0,25.0,0,0.0,Winter,None
2723,1,16548,15,2025,4,19,5,1,2,31776.0,214656.0,45635.62142857142,64224.63928571429,35,0,24.375,0,0.0,Summer,None
2724,3,57634,0,2024,11,19,1,0,4,44729.6,,157515.48571428572,141057.47272727272,23,0,21.075,0,0.0,Winter,None
2725,4,18054,5,2024,7,31,2,0,3,42118.4,,148411.7857142857,160536.10833333334,20,0,21.525,0,0.0,Monsoon,None
2726,4,77768,0,2025,5,10,5,1,2,1242.7,,128841.55714285713,110910.12142857142,18,0,14.65,0,0.0,Summer,None
2727,3,50722,5,2024,12,1,6,1,4,13664.0,190349.6,71516.52142857143,97373.33928571429,37,0,21.175,0,0.0,Winter,None
2728,1,19789,20,2024,8,6,1,0,3,145360.2,,96662.22142857141,96898.73636363637,18,0,24.925,0,0.0,Monsoon,None
2729,5,41400,15,2024,2,11,6,1,1,20972.8,87190.2,122842.2,127139.29285714286,32,0,21.525,0,0.0,Winter,None
2730,1,14957,10,2025,3,9,6,1,1,262238.4,337675.25,73272.08571428571,115643.02857142859,25,0,11.8,0,0.0,Summer,None
2731,2,38851,10,2024,8,10,5,1,3,33530.4,39508.8,126860.92142857143,111294.23214285714,31,0,24.375,0,0.0,Monsoon,None
2732,5,901,10,2024,8,19,0,0,3,220561.5,,81995.0,112740.51666666666,22,0,26.0,0,0.0,Monsoon,None
2733,4,59328,10,2025,8,6,2,0,3,31977.6,,138531.62857142856,114754.30714285714,31,0,26.925,0,0.0,Monsoon,None
2734,3,69998,5,2024,5,16,3,0,2,41152.8,,129032.15714285716,92904.02500000001,24,0,25.0,0,0.0,Summer,None
2735,4,45677,5,2024,1,20,5,1,1,54064.0,119660.8,168854.64285714287,128392.05714285714,32,0,16.4,0,0.0,Winter,None
2736,1,19901,5,2024,7,5,4,0,3,35183.2,,139045.30714285714,112710.18500000001,24,0,21.075,0,0.0,Monsoon,None
2737,1,64058,15,2024,2,14,2,0,1,122979.2,,122506.75714285715,113530.73571428572,21,0,13.075,0,0.0,Winter,None
2738,3,41908,10,2024,8,17,5,1,3,154669.5,253748.0,57700.57142857143,101579.79642857144,27,0,23.425,0,0.0,Monsoon,Light
2739,2,63017,20,2024,3,24,6,1,1,91206.0,,70259.67857142857,89246.05769230769,24,0,24.925,0,0.0,Summer,None
2740,5,75540,20,2024,7,11,3,0,3,163229.0,21650.0,125849.44285714286,127986.45,25,0,13.4,0,0.0,Monsoon,None
2741,3,58172,5,2025,3,2,6,1,1,372713.5,,127955.0142857143,143118.53333333333,23,0,21.075,0,0.0,Summer,None
2742,5,4458,5,2024,1,24,2,0,1,32373.9,,65658.25,99253.51363636366,20,0,13.4,0,0.0,Winter,None
2743,1,56736,15,2024,10,5,5,1,4,44440.0,,188734.87142857144,120183.73571428572,26,0,23.425,0,0.0,Winter,Light
2744,2,10869,5,2025,1,5,6,1,1,132692.2,58896.0,65141.642857142855,63771.22142857143,24,0,24.375,0,0.0,Winter,None
2745,1,79379,10,2025,6,27,4,0,2,188732.0,53443.8,140267.09285714285,99393.84285714287,31,0,14.65,0,0.0,Monsoon,None
2746,3,17893,0,2023,12,27,2,0,4,,,88523.56428571428,88523.56428571428,20,0,26.0,0,0.0,Winter,None
2747,2,35394,10,2024,6,13,3,0,2,118712.7,7686.45,85980.45,102593.98571428572,27,0,21.175,0,0.0,Monsoon,None
2748,3,42734,10,2025,6,30,0,0,2,53001.0,126426.0,83777.30000000002,92520.825,23,0,24.925,0,0.0,Monsoon,None
